,ArtistId,SongId
305,6B1foTh2pK3K4MKQzYaKRu,21bID4wyC6UVdtmVMxRbUW
306,5yCkSShz4MTqE4Lp6fVZMz,5cesclKWAhsCcZJDBhkWaa
307,6B1foTh2pK3K4MKQzYaKRu,5cesclKWAhsCcZJDBhkWaa
308,1f0vGTFXE64SLuypBV8zB0,3iISGrl3JKqPQ4GLqPjVkt
309,6B1foTh2pK3K4MKQzYaKRu,3iISGrl3JKqPQ4GLqPjVkt
310,3hjgA2bJfvsFAbHNM60dvG,0A8HsvOQDZwok0iyMflSdW
311,0qiFtC52T37zXjHl0DDMAr,0A8HsvOQDZwok0iyMflSdW
312,63B0hWuxUFKwNwR8yIXq44,3RUMYJ7hRzZA5Qzf4QlfCz
313,3hjgA2bJfvsFAbHNM60dvG,3RUMYJ7hRzZA5Qzf4QlfCz
314,59QZR94fPLVcOx2sWEk7xn,3RUMYJ7hRzZA5Qzf4QlfCz
315,4kHxu1UJeYLB0ZkBQZdqT2,3RUMYJ7hRzZA5Qzf4QlfCz
316,6B1foTh2pK3K4MKQzYaKRu,3RUMYJ7hRzZA5Qzf4QlfCz
317,3hjgA2bJfvsFAbHNM60dvG,15O3cEqfhnudkoMfZcJ7XV
318,59QZR94fPLVcOx2sWEk7xn,15O3cEqfhnudkoMfZcJ7XV
319,4kHxu1UJeYLB0ZkBQZdqT2,15O3cEqfhnudkoMfZcJ7XV
320,6B1foTh2pK3K4MKQzYaKRu,15O3cEqfhnudkoMfZcJ7XV
321,3iMYbOWvKWy8lsjhf7Dkcf,6uUE5S0ZYveiVxl05XIH7G
322,5yCkSShz4MTqE4Lp6fVZMz,6uUE5S0ZYveiVxl05XIH7G
323,3hjgA2bJfvsFAbHNM60dvG,6uUE5S0ZYveiVxl05XIH7G
324,6B1foTh2pK3K4MKQzYaKRu,6uUE5S0ZYveiVxl05XIH7G
325,1f0vGTFXE64SLuypBV8zB0,1zyrjK69LRZCvEmUtJUbsT
326,0qiFtC52T37zXjHl0DDMAr,1zyrjK69LRZCvEmUtJUbsT
327,6B1foTh2pK3K4MKQzYaKRu,1zyrjK69LRZCvEmUtJUbsT
328,4kHxu1UJeYLB0ZkBQZdqT2,4A1GfEVOELS3vo4tSa6bts
329,6B1foTh2pK3K4MKQzYaKRu,4A1GfEVOELS3vo4tSa6bts
330,5yCkSShz4MTqE4Lp6fVZMz,03uQyt8Bdnt2paQgCWZl5v
331,3hjgA2bJfvsFAbHNM60dvG,03uQyt8Bdnt2paQgCWZl5v
332,3hjgA2bJfvsFAbHNM60dvG,2fB3nWTsj1Aba2oJsAiTck
333,6B1foTh2pK3K4MKQzYaKRu,2fB3nWTsj1Aba2oJsAiTck
334,3iMYbOWvKWy8lsjhf7Dkcf,4QNuz0m2QCn2Yw1sCUNIS2
335,5yCkSShz4MTqE4Lp6fVZMz,4QNuz0m2QCn2Yw1sCUNIS2
336,1f0vGTFXE64SLuypBV8zB0,4QNuz0m2QCn2Yw1sCUNIS2
337,59QZR94fPLVcOx2sWEk7xn,4QNuz0m2QCn2Yw1sCUNIS2
338,4kHxu1UJeYLB0ZkBQZdqT2,4QNuz0m2QCn2Yw1sCUNIS2
339,3hjgA2bJfvsFAbHNM60dvG,4QNuz0m2QCn2Yw1sCUNIS2
340,5yCkSShz4MTqE4Lp6fVZMz,0z5QvYyZ7hJ43Aa2bp2N31
341,3iMYbOWvKWy8lsjhf7Dkcf,0z5QvYyZ7hJ43Aa2bp2N31
342,3hjgA2bJfvsFAbHNM60dvG,53sz4K5pKUWMINwSgD5peH
343,6B1foTh2pK3K4MKQzYaKRu,53sz4K5pKUWMINwSgD5peH
344,1moxjboGR7GNWYIMWsRjgG,244AvzGQ4Ksa5637JQu5Gy
345,20JZFwl6HVl6yg8a4H3ZqK,2fh3bZ8jZhMxOcfESE9nQY
346,20JZFwl6HVl6yg8a4H3ZqK,2fmCA13dwQQOGBIbIOWRiJ
347,20JZFwl6HVl6yg8a4H3ZqK,1rqqCSm0Qe4I9rUvWncaom
348,20JZFwl6HVl6yg8a4H3ZqK,2DgdHcjWmO3qd50RzuBLgZ
349,20JZFwl6HVl6yg8a4H3ZqK,5cY8y2XgOfkAh4kSWLFKkz
350,4RVnAU35WRWra6OZ3CbbMA,0RggFSMfsJvAsrI4itTIzr
351,4RVnAU35WRWra6OZ3CbbMA,2hBR3npBmnfr1VWB3O64Jt
352,4RVnAU35WRWra6OZ3CbbMA,3eXI3pYpiY1nRwhvW0c8Qi
353,4RVnAU35WRWra6OZ3CbbMA,3E7ZwUMJFqpsDOJzEkBrQ7
354,0lZoBs4Pzo7R89JM9lxwoT,43eBgYRTmu5BJnCJDBU5Hb
355,762310PdDnwsDxAQxzQkfX,0qi4b1l0eT3jpzeNHeFXDT
356,762310PdDnwsDxAQxzQkfX,0yp3TvJNlG50Q4tAHWNCRm
357,6c4sUNBgdonFJz8Kx2VsGz,5dsZWTrGlG2OWrWrtHGzJn
358,4e0nWw2r4BoQSKPQ2zpU13,5dsZWTrGlG2OWrWrtHGzJn
359,6c4sUNBgdonFJz8Kx2VsGz,1XyL3J7eTTKnxRZAM3LqIT
360,5UoVLCWzOKMIJ9iioof9OD,2WpCr1ls4bjL54NAcN5DAA
361,26dSoYclwsYLMAKD3tpOr4,6I9VzXrHxO9rA9A5euc8Ak
362,6zlR5ttMfMNmwf2lecU9Cc,50PsIMoFsYh2clFHipEi8c
363,3YQKmKGau1PzlVlkL1iodx,4Oyl6oYSNeeZZP0OAxPVaU
364,3YQKmKGau1PzlVlkL1iodx,2Z8WuEywRWYTKe1NybPQEW
365,3YQKmKGau1PzlVlkL1iodx,7i9763l5SSfOnqZ35VOcfy
366,3YQKmKGau1PzlVlkL1iodx,3bnVBN67NBEzedqQuWrpP4
367,3YQKmKGau1PzlVlkL1iodx,1lguQJjlNrIOoOylYVZN3M
368,26dSoYclwsYLMAKD3tpOr4,3MjUtNVVq3C8Fn0MP3zhXa
369,2wY79sveU1sp5g7SokKOiI,7795WJLVKJoAyVoOtCWqXN
370,6zlR5ttMfMNmwf2lecU9Cc,4hui0bX1Bv89yg1BTsz4NU
371,6zlR5ttMfMNmwf2lecU9Cc,7wvo89jxI2T4coy9yIvZWM
372,6zlR5ttMfMNmwf2lecU9Cc,4NCq3RBBNrwEECqKnIUXvZ
373,6zlR5ttMfMNmwf2lecU9Cc,6CltzquypraYIlWFp48m1O
374,6zlR5ttMfMNmwf2lecU9Cc,1Dp7ASSZVVOPJ85VdLpjOX
